lon,lat,uu01,vv01,speed,speed_1
108.59207,39.859135,0.63,0.01,0.9098417,0.9098417
108.779236,39.858574,0.63,0,0,0
108.96637,39.857723,1.2,0,0,0
109.1535,39.85659,1.95,0,0,0
109.34033,39.855164,2.92,0,0,0
109.52811,39.853455,2.92,0,0,0
109.71539,39.851463,3.25,0.01,0.176383569,0.176383569
109.90109,39.84917,3.55,0.15,2.420736427,2.420736427
110.09279,39.84661,3.7,0.22,3.404495705,3.404495705
110.27766,39.843758,3.57,0.22,3.528161575,3.528161575
110.46478,39.840637,3.37,0.26,4.413944121,4.413944121
110.651924,39.837208,3.5,0.42,6.846244167,6.846244167
110.8386,39.833504,4.11,0.38,5.28508149,5.28508149
111.02565,39.82951,4.08,0.41,5.741310471,5.741310471
111.21305,39.825233,4.15,0.46,6.328246293,6.328246293
111.400536,39.820683,4.22,0.36,4.878459383,4.878459383
111.58758,39.815826,3.86,0.48,7.092071056,7.092071056
111.77476,39.810707,4.02,0.61,8.632690373,8.632690373
111.961845,39.80529,3.06,0.83,15.1835689,15.1835689
112.14895,39.7996,2.48,1.15,24.89022948,24.89022948
112.33591,39.793613,2.23,1.48,33.58834783,33.58834783
112.52313,39.787342,2.16,1.49,34.6160357,34.6160357
112.71029,39.780792,1.75,1.58,42.09886966,42.09886966
112.89706,39.773964,1.7,1.67,44.51252798,44.51252798
113.084076,39.766846,1.29,1.66,52.17537016,52.17537016
113.271,39.759445,0.95,1.51,57.85372748,57.85372748
113.45792,39.751774,0.52,1.09,64.52857375,64.52857375
113.64476,39.74381,0.54,0.55,45.54872587,45.54872587
113.83165,39.73557,0.43,0.2,24.95655717,24.95655717
114.01835,39.727043,0.17,0.15,41.44467631,41.44467631
114.2051,39.718227,0.09,0.07,37.89419439,37.89419439
114.39173,39.70914,0.04,0.01,14.04336285,14.04336285
114.57843,39.69977,0.02,0,0,0
114.76498,39.690125,0.01,0,0,0
114.95144,39.680187,0.01,0,0,0
115.1379,39.669975,0.01,0,0,0
115.3244,39.65949,0.01,0,0,0
115.51068,39.64872,0.01,0,0,0
115.696915,39.63767,0.01,0,0,0
115.88324,39.626335,0.01,0,0,0
116.06941,39.614723,0.01,0,0,0
116.255455,39.602848,0.01,0,0,0
116.441536,39.59068,0.01,0,0,0
116.62745,39.57824,0.01,0,0,0
116.81337,39.56552,0.01,0,0,0
116.99917,39.55253,0.02,0,0,0
117.18483,39.539265,0.02,0,0,0
117.37047,39.52572,0.02,0,0,0
117.55609,39.511894,0.02,0,0,0
117.74157,39.497803,0.02,0,0,0
117.92697,39.48343,0.02,0,0,0
118.11228,39.468784,0.02,0,0,0
118.29747,39.453865,0.01,0.02,63.46712395,63.46712395
118.482605,39.43867,0.01,0.02,63.46712395,63.46712395
118.66765,39.42321,0.01,0.88,89.3942587,89.3942587
118.852554,39.40748,0.02,1.01,88.91065228,88.91065228
119.037384,39.391464,0.05,1.33,87.8915945,87.8915945
119.22216,39.37519,0.17,1.78,84.58736039,84.58736039
119.40681,39.358635,0.44,1.96,77.38667525,77.38667525
119.591354,39.341816,1.03,2.32,66.09393614,66.09393614
119.77579,39.324722,0.58,2.12,74.73704292,74.73704292
119.96007,39.30736,0.26,1.33,78.97885645,78.97885645
120.144325,39.289738,0.11,0.67,80.71732847,80.71732847
120.32841,39.271835,0.07,0.49,81.91142325,81.91142325
120.51244,39.253674,0.06,0.44,82.27654468,82.27654468
120.69631,39.235237,0.13,0.39,71.60135001,71.60135001
120.88006,39.21654,0.53,0.35,33.45683039,33.45683039
121.06373,39.197582,1.4,0.31,12.4918003,12.4918003
121.247215,39.17835,1.87,0.25,7.618574234,7.618574234
121.43066,39.158855,1.67,0.19,6.494063848,6.494063848
121.61398,39.139095,1.18,0.19,9.151719917,9.151719917
121.79708,39.119076,1,0.5,26.57852536,26.57852536
121.980125,39.09879,0.98,0.58,30.63413561,30.63413561
122.163,39.07824,1,0.2,11.31566904,11.31566904
122.345764,39.05743,0.95,0.13,7.796030333,7.796030333
122.52846,39.036358,0.68,0.04,3.368168181,3.368168181
122.71092,39.015026,0.51,0.02,2.246881639,2.246881639
122.89331,38.99343,0.44,0.02,2.60388226,2.60388226
123.25764,39.97295,0.31,0.02,3.693258311,3.693258311
123.439606,39.976967,0.31,0.04,7.356108593,7.356108593
123.62143,39.980698,0.28,0.09,17.82792691,17.82792691
123.803055,39.984135,0.41,0.13,17.6013477,17.6013477
123.98462,39.987297,0.6,0.23,20.98413148,20.98413148
124.16598,39.990173,2.11,0.53,14.10727012,14.10727012
124.34715,39.992752,6.91,0.65,5.376530292,5.376530292
124.52829,39.995056,6.04,0.66,6.239218602,6.239218602
107.27704,39.998795,0.21,0.64,71.87047874,71.87047874
107.464325,40.000233,0.23,0.62,69.68209671,69.68209671
107.65164,40.00138,0.35,0.66,62.09433636,62.09433636
107.83896,40.00225,1.86,0.6,17.88776493,17.88776493
108.02661,40.00284,2.05,0.5,13.71391337,13.71391337
108.213806,40.003128,0.98,0.11,6.407601107,6.407601107
108.40173,40.003136,0.24,0.03,7.128630261,7.128630261
108.58945,40.002853,0.31,0.01,1.848547401,1.848547401
108.77667,40.00229,0.47,0,0,0
108.96411,40.00143,1.43,0,0,0
109.15213,40.000294,2.78,0,0,0
109.33942,39.998867,3.09,0,0,0
109.52646,39.997147,3.12,0.01,0.183732835,0.183732835
109.71265,39.99515,3.42,0.17,2.847136987,2.847136987
109.90723,39.992863,3.87,0.31,4.58212854,4.58212854
110.09279,39.990284,3.91,0.37,5.408495892,5.408495892
110.278366,39.98743,3.3,0.44,7.598495482,7.598495482
110.46646,39.984276,3.43,0.54,8.95142912,8.95142912
110.652824,39.980846,4.11,0.88,12.09136615,12.09136615
110.84047,39.977127,4.81,0.83,9.795350548,9.795350548
111.02812,39.973114,4.91,0.72,8.346599819,8.346599819
111.21563,39.96883,5.07,0.65,7.309465121,7.309465121
111.403465,39.964252,4.74,0.44,5.306087507,5.306087507
111.59053,39.95939,4.32,0.45,5.949879389,5.949879389
111.77828,39.954247,4.25,0.58,7.775123611,7.775123611
111.96573,39.948807,3.22,0.87,15.12719432,15.12719432
112.15323,39.94309,2.71,1.37,26.83179988,26.83179988
112.340675,39.93709,2.39,1.55,32.98156347,32.98156347
112.52817,39.9308,2.21,1.57,35.40821233,35.40821233
112.71563,39.92423,1.96,1.67,40.45286011,40.45286011
112.90293,39.917377,1.76,1.79,45.5072484,45.5072484
113.090096,39.910233,0.59,1.11,62.03939829,62.03939829
113.27752,39.902813,0.59,1.86,72.43747153,72.43747153
113.46487,39.895103,0.54,1.67,72.11777605,72.11777605
113.652054,39.88711,0.49,1.03,64.59099642,64.59099642
113.83931,39.87883,0.3,0.4,53.15705071,53.15705071
114.02633,39.870285,0.18,0.26,55.33289789,55.33289789
114.21343,39.861443,0.09,0.07,37.89419439,37.89419439
114.40047,39.852314,0.06,0.01,9.467121635,9.467121635
114.587494,39.84292,0.02,0,0,0
114.77443,39.833233,0.01,0,0,0
114.96124,39.82327,0.01,0,0,0
115.14811,39.813026,0.01,0,0,0
115.33488,39.802494,0.01,0,0,0
115.5217,39.79168,0.01,0,0,0
115.70833,39.78059,0.01,0,0,0
115.89482,39.76922,0.01,0,0,0
116.08145,39.75758,0.01,0,0,0
116.26785,39.745644,0.01,0,0,0
116.454216,39.73344,0.01,0,0,0
116.6406,39.72096,0.01,0,0,0
116.8268,39.708187,0.01,0,0,0
117.012886,39.695156,0.02,0,0,0
117.19915,39.68184,0.02,0,0,0
117.38507,39.668247,0.02,0,0,0
117.57104,39.654373,0.03,0,0,0
117.75682,39.640236,0.03,0,0,0
117.94261,39.6258,0.03,0,0,0
118.128235,39.61111,0.02,0.02,45.02282465,45.02282465
118.31386,39.59614,0.02,0.02,45.02282465,45.02282465
118.499374,39.58089,0.01,0.29,88.06971358,88.06971358
118.68469,39.565376,0.01,0.37,88.49670636,88.49670636
118.870026,39.549583,0.01,0.6,89.09032374,89.09032374
119.05519,39.53352,0.02,1.19,89.0822973,89.0822973
119.24032,39.51718,0.09,1.68,86.97760844,86.97760844
119.42528,39.500572,0.36,1.88,79.19984549,79.19984549
119.61017,39.48369,1.01,2.26,65.95344107,65.95344107
119.794975,39.46654,0.84,2.3,69.97240036,69.97240036
119.97962,39.449127,0.27,1.7,81.0165313,81.0165313
120.164215,39.43143,0.12,0.75,80.95076167,80.95076167
120.348724,39.413467,0.05,0.43,83.40977058,83.40977058
120.533,39.39524,0.05,0.38,82.54598966,82.54598966
120.71723,39.376747,0.3,0.3,45.02282465,45.02282465
120.90135,39.357986,1.01,0.24,13.3737106,13.3737106
121.085365,39.338955,1.68,0.17,5.781049815,5.781049815
121.269226,39.319656,1.74,0.16,5.256467556,5.256467556
121.45299,39.3001,1.17,0.25,12.06742713,12.06742713
121.6366,39.280262,0.88,0.41,24.99391045,24.99391045
121.82011,39.260174,0.75,0.69,42.63567044,42.63567044
122.0035,39.23982,0.9,0.85,43.38541752,43.38541752
122.18669,39.219196,0.97,0.73,36.98303811,36.98303811
122.369835,39.198315,0.95,0.35,20.23511777,20.23511777
122.55279,39.177166,0.58,0.07,6.885214141,6.885214141
122.73564,39.155758,0.57,0.03,3.014315634,3.014315634
122.91836,39.134094,0.46,0.02,2.490815659,2.490815659
123.1009,40.11653,0.4,0.02,2.86385708,2.86385708
123.283394,40.120564,0.38,0.03,4.516278018,4.516278018
123.46562,40.124317,0.34,0.04,6.713240134,6.713240134
123.647804,40.127773,0.32,0.09,15.71660548,15.71660548
123.82981,40.130936,0.42,0.23,28.72051262,28.72051262
124.011665,40.133827,1.02,0.4,21.42383044,21.42383044
124.19337,40.13642,5.05,0.66,7.449735362,7.449735362
124.37491,40.13872,9.85,0.62,3.60351011,3.60351011
124.55627,40.14075,9.1,0.72,4.526162748,4.526162748
107.27142,40.14393,0.45,0.74,58.72564791,58.72564791
107.45932,40.14508,0.49,0.6,50.78838043,50.78838043
107.64722,40.145958,0.89,0.65,36.160373,36.160373
107.8349,40.146526,1.98,0.6,16.86694959,16.86694959
108.022644,40.146835,1.59,0.55,19.09079265,19.09079265
108.21063,40.14683,0.29,0.4,54.08530707,54.08530707
108.39856,40.146553,0.33,0.1,16.86694959,16.86694959
108.58624,40.145985,0.47,0.03,3.654075241,3.654075241
108.774414,40.145123,0.74,0,0,0
108.96222,40.14398,2.11,0,0,0
109.150055,40.14254,2.57,0,0,0
109.33826,40.14083,4.23,0.02,0.271037417,0.271037417
109.525635,40.138813,4.58,0.16,2.001800444,2.001800444
109.71539,40.13652,4.58,0.31,3.874156577,3.874156577
109.89914,40.13394,4.57,0.35,4.381751423,4.381751423
110.09065,40.13107,3.58,0.35,5.586629888,5.586629888
110.27907,40.127907,3.51,0.46,7.470084629,7.470084629
110.4673,40.124466,3.98,0.81,11.50942681,11.50942681
110.65462,40.120735,4.69,1.06,12.7420638,12.7420638
110.842094,40.116714,4.99,1.18,13.31125001,13.31125001
111.030594,40.112404,5.13,1.03,11.35864117,11.35864117
111.21788,40.10782,5.46,0.7,7.309465121,7.309465121
111.40625,40.102932,5.14,0.42,4.673747426,4.673747426
111.59385,40.097767,4.67,0.38,4.654293886,4.654293886
111.78169,40.09231,4.05,0.56,7.876454387,7.876454387
111.96991,40.08658,3.07,0.99,17.88230906,17.88230906
112.15749,40.080555,2.6,1.47,29.49810419,29.49810419
112.34535,40.074245,2.38,1.47,31.71750909,31.71750909
112.533356,40.06765,2.44,1.54,32.27433305,32.27433305
112.72089,40.060764,2.15,1.71,38.51647026,38.51647026
112.90865,40.053604,0.36,0.41,48.73999821,48.73999821
113.0963,40.046154,0.17,0.19,48.20426763,48.20426763
113.28402,40.038406,0.14,0.21,56.33849369,56.33849369
113.4717,40.030403,0.41,1.03,68.32920325,68.32920325
113.65929,40.022095,0.35,1.6,77.70030346,77.70030346
113.8469,40.01351,0.26,0.92,74.25689177,74.25689177
114.03439,40.00464,0.14,0.31,65.72877242,65.72877242
114.22183,39.99548,0.13,0.07,28.31511032,28.31511032
114.40918,39.986046,0.08,0.01,7.128630261,7.128630261
114.59662,39.97633,0.02,0,0,0
114.78385,39.966324,0.01,0,0,0
114.971146,39.956043,0.01,0,0,0
115.15842,39.945473,0.01,0,0,0
115.53269,39.923496,0.01,0,0,0
115.71965,39.912086,0.01,0,0,0
115.90662,39.9004,0.01,0,0,0
116.09349,39.88843,0.01,0,0,0
116.28033,39.87618,0.01,0,0,0
116.46706,39.863655,0.01,0,0,0
116.65391,39.850845,0.01,0,0,0
116.8404,39.837753,0.01,0,0,0
117.02692,39.82439,0.02,0,0,0
117.21342,39.810753,0.02,0,0,0
117.39961,39.79683,0.02,0,0,0
117.585976,39.782642,0.03,0.03,45.02282465,45.02282465
117.77222,39.76817,0.03,0.03,45.02282465,45.02282465
117.95841,39.753418,0.03,0.03,45.02282465,45.02282465
118.14433,39.7384,0.03,0.03,45.02282465,45.02282465
118.3303,39.723095,0.01,0.16,86.46750096,86.46750096
118.516136,39.70752,0.01,0.23,87.55483365,87.55483365
118.70189,39.69167,0.01,0.35,88.40824217,88.40824217
118.88757,39.675552,0.01,0.45,88.77197359,88.77197359
119.073074,39.659153,0.01,0.84,89.36324296,89.36324296
119.258545,39.642487,0.03,1.27,88.69177099,88.69177099
119.443924,39.62555,0.21,1.69,82.95877056,82.95877056
119.629135,39.60834,0.78,2.2,70.51401733,70.51401733
119.81425,39.59085,0.89,2.42,69.84347053,69.84347053
119.999306,39.573105,0.23,1.97,83.38306439,83.38306439
120.18423,39.555084,0.17,0.96,79.99853221,79.99853221
120.36903,39.53679,0.06,0.44,82.27654468,82.27654468
120.55375,39.518227,0.15,0.27,60.97630829,60.97630829
120.73831,39.499405,0.58,0.22,20.78279067,20.78279067
120.922745,39.4803,1.27,0.17,7.628059606,7.628059606
121.10714,39.460934,1.57,0.17,6.183058796,6.183058796
121.291306,39.441303,1.42,0.29,11.54838024,11.54838024
121.47544,39.421406,0.98,0.42,23.21035718,23.21035718
121.65939,39.40125,0.75,0.68,42.21895169,42.21895169
121.84326,39.38082,0.75,1.1,55.74138153,55.74138153
122.02696,39.36013,0.82,1.04,51.77182576,51.77182576
122.21055,39.33917,0.98,0.89,42.26600236,42.26600236
122.393974,39.317955,0.82,0.57,34.82166485,34.82166485
122.57729,39.296474,0.64,0.16,14.04336285,14.04336285
122.76052,39.27473,0.62,0.06,5.5303438,5.5303438
123.12647,40.260117,0.51,0.03,3.368168181,3.368168181
123.30923,40.264156,0.4,0.03,4.29132885,4.29132885
123.49184,40.267918,0.35,0.04,6.52310869,6.52310869
123.67431,40.27139,0.37,0.13,19.36881334,19.36881334
123.85664,40.274567,0.57,0.23,21.98565378,21.98565378
124.03883,40.277462,1.43,0.6,22.77351248,22.77351248
124.22086,40.280064,6.05,0.65,6.13533285,6.13533285
124.40272,40.28238,12.19,0.67,3.147583062,3.147583062
124.58447,40.284405,11.87,0.88,4.242101347,4.242101347
107.2659,40.2876,1.24,0.78,32.18753484,32.18753484
107.45416,40.28875,1.1,0.8,36.04564699,36.04564699
107.64215,40.28963,1.68,0.92,28.72051262,28.72051262
107.830475,40.29022,1.82,0.85,25.04682296,25.04682296
108.0188,40.290512,1.12,0.82,36.22782278,36.22782278
108.207245,40.29052,1.03,0.64,31.87128977,31.87128977
108.39514,40.290234,0.93,0.42,24.31687689,24.31687689
108.583496,40.28966,0.8,0.06,4.29132885,4.29132885
108.77188,40.288803,1.99,0.01,0.288062102,0.288062102
108.96033,40.28765,2.52,0.01,0.227478333,0.227478333
109.14844,40.286213,5.09,0.01,0.112622332,0.112622332
109.33618,40.284496,5.62,0.06,0.611985725,0.611985725
109.52521,40.282467,5.66,0.22,2.227052916,2.227052916
109.71469,40.28017,5.44,0.25,2.632561407,2.632561407
109.89914,40.277576,4.04,0.27,3.825426973,3.825426973
110.09279,40.2747,3.8,0.22,3.315106017,3.315106017
110.27907,40.271526,4.17,0.21,2.884425733,2.884425733
110.46814,40.268066,4.61,0.49,6.070304167,6.070304167
110.65551,40.264328,4.64,0.99,12.05025886,12.05025886
110.84441,40.26028,4.61,0.95,11.65006015,11.65006015
111.03174,40.25597,4.81,0.76,8.983297533,8.983297533
111.22045,40.251354,5.52,0.66,6.821672869,6.821672869
111.4089,40.246456,5.02,0.66,7.493751697,7.493751697
111.596794,40.241272,4.49,0.59,7.489751569,7.489751569
111.78542,40.235806,3.7,0.84,12.79736692,12.79736692
111.97358,40.23004,2.93,1.19,22.11541449,22.11541449
112.161934,40.223995,2.62,1.21,24.80158027,24.80158027
112.35002,40.217663,2.55,1.2,25.21390602,25.21390602
112.53806,40.21105,2.68,1.43,28.09782657,28.09782657
112.726494,40.20415,1.6,1.11,34.76860542,34.76860542
112.91437,40.196953,0.14,0.12,40.62188821,40.62188821
113.102745,40.189476,0.09,0.05,29.06934102,29.06934102
113.29081,40.181717,0.08,0.05,32.0216168,32.0216168
113.47868,40.173668,0.1,0.06,30.9794618,30.9794618
113.666664,40.165337,0.08,0.09,48.39099283,48.39099283
113.85458,40.156715,0.05,0.08,58.0240325,58.0240325
114.04245,40.147816,0.04,0.01,14.04336285,14.04336285
114.23027,40.138622,0.03,0.01,18.4442993,18.4442993
114.418144,40.129154,0.02,0,0,0
114.605774,40.119404,0.01,0,0,0
114.79355,40.109367,0.01,0,0,0
114.98115,40.099045,0.01,0,0,0
115.35625,40.077553,0.01,0,0,0
115.54369,40.066387,0.01,0,0,0
115.73115,40.05493,0.02,0,0,0
115.91845,40.043205,0.02,0,0,0
116.105705,40.031193,0.02,0,0,0
116.2928,40.018898,0.01,0,0,0
116.479996,40.006325,0.01,0,0,0
116.66704,39.993473,0.01,0,0,0
116.854095,39.980343,0.01,0,0,0
117.04086,39.966927,0.02,0,0,0
117.22776,39.95324,0.02,0,0,0
117.41442,39.939266,0.03,0,0,0
117.60115,39.925026,0.03,0,0,0
117.78768,39.910503,0.04,0.04,45.02282465,45.02282465
117.97418,39.8957,0.05,0.04,38.67941707,38.67941707
118.16054,39.880623,0,0.1,90.04564931,90.04564931
118.34683,39.865273,0,0.11,90.04564931,90.04564931
118.533066,39.84964,0,0.16,90.04564931,90.04564931
118.71909,39.833736,0.01,0.2,87.18179223,87.18179223
118.905174,39.81756,0.01,0.28,87.99920336,87.99920336
119.0911,39.8011,0.01,0.42,88.68102997,88.68102997
119.27689,39.78438,0.01,0.66,89.17715757,89.17715757
119.46258,39.767387,0.08,1.15,86.06424845,86.06424845
119.648224,39.75011,0.43,2.14,78.67847549,78.67847549
119.8337,39.732567,0.57,2.61,77.71995545,77.71995545
120.01907,39.714752,0.25,1.93,82.66126938,82.66126938
120.20435,39.696667,0.21,0.97,77.82373418,77.82373418
120.38953,39.678314,0.15,0.52,73.94667146,73.94667146
120.57458,39.65969,0.28,0.27,43.98066965,43.98066965
120.759476,39.640793,0.5,0.23,24.71495966,24.71495966
120.94432,39.621628,1.17,0.22,10.6546211,10.6546211
121.12901,39.602196,1.57,0.21,7.622410725,7.622410725
121.31356,39.582493,1.39,0.42,16.82115384,16.82115384
121.49799,39.56253,0.94,0.54,29.89114623,29.89114623
121.68234,39.542294,0.79,0.86,47.45333014,47.45333014
121.86653,39.521797,0.83,1.28,57.06804318,57.06804318
122.05057,39.501034,0.88,1.25,54.88227748,54.88227748
122.234505,39.480003,0.97,1.13,49.38200958,49.38200958
122.4183,39.45871,0.89,0.8,41.97290353,41.97290353
122.60196,39.437157,0.84,0.32,20.86503572,20.86503572
122.7855,39.415337,0.67,0.15,12.625723,12.625723
122.968864,40.40367,0.56,0.08,8.13422606,8.13422606
123.15209,40.407734,0.52,0.04,4.400936442,4.400936442
123.33525,40.4115,0.26,0.03,6.585283113,6.585283113
123.51819,40.41498,0.3,0.04,7.598495482,7.598495482
123.701,40.41817,0.44,0.07,9.04406776,9.04406776
123.88364,40.421085,0.59,0.24,22.14671932,22.14671932
124.06616,40.42369,1.33,0.51,20.99039444,20.99039444
124.24852,40.426014,6.02,0.61,5.788904608,5.788904608
124.43074,40.428055,12.26,0.69,3.222875749,3.222875749
124.61281,40.4298,12.22,0.84,3.934307469,3.934307469
107.26053,40.432423,2.42,1.45,30.94461388,30.94461388
107.44916,40.433292,2.06,1.49,35.89645023,35.89645023
107.63751,40.433887,1.76,1.86,46.60598117,46.60598117
107.826324,40.434174,1.59,1.08,34.20346218,34.20346218
108.01456,40.434185,1.23,0.56,24.49145711,24.49145711
108.20355,40.4339,1.38,0.3,12.2709946,12.2709946
108.39221,40.43333,1.29,0.23,10.11442608,10.11442608
108.58087,40.43246,2.35,0.08,1.950730609,1.950730609
108.7695,40.431313,3.23,0.03,0.532413552,0.532413552
108.957886,40.429867,4.86,0.01,0.117952181,0.117952181
109.14661,40.42813,5.43,0.02,0.211140263,0.211140263
109.3353,40.42611,5.63,0.07,0.712705523,0.712705523
109.52438,40.423794,5.85,0.18,1.763284934,1.763284934
109.71265,40.421204,4.61,0.19,2.361292609,2.361292609
109.89914,40.4183,4.12,0.17,2.364004357,2.364004357
110.09279,40.41512,4.17,0.05,0.687315273,0.687315273
110.27976,40.411655,4.46,0.07,0.899643365,0.899643365
110.46855,40.407894,4.54,0.21,2.649700886,2.649700886
110.657005,40.403843,4.31,0.52,6.882953876,6.882953876
110.845345,40.3995,4.23,0.86,11.49798277,11.49798277
111.034386,40.394886,4.6,0.88,10.83557272,10.83557272
111.222855,40.389977,5.35,0.87,9.241092194,9.241092194
111.41167,40.38476,4.95,0.87,9.973412265,9.973412265
111.60047,40.379276,4.28,0.79,10.46322185,10.46322185
111.78871,40.373493,3.59,0.83,13.02452959,13.02452959
111.97764,40.367428,2.99,0.77,14.44863777,14.44863777
112.16654,40.361065,2.76,0.71,14.43365361,14.43365361
112.35485,40.35443,2.64,0.78,16.46836357,16.46836357
112.54346,40.347504,2.69,1.11,22.43434627,22.43434627
112.731804,40.340286,0.8,0.8,45.02282465,45.02282465
112.92048,40.332783,0.1,0.04,21.81246748,21.81246748
113.10892,40.32499,0.09,0.03,18.4442993,18.4442993
113.29729,40.31691,0.07,0.03,23.21035718,23.21035718
113.4856,40.308544,0.05,0.02,21.81246748,21.81246748
113.67403,40.2999,0.04,0.01,14.04336285,14.04336285
113.86234,40.29097,0.03,0.01,18.4442993,18.4442993
114.05053,40.281754,0.03,0,0,0
114.23878,40.272243,0.02,0,0,0
114.42691,40.262455,0.01,0,0,0
114.615036,40.25238,0.01,0,0,0
114.80322,40.24203,0.01,0,0,0
115.17908,40.22046,0.01,0,0,0
115.36696,40.209244,0.01,0,0,0
115.554886,40.19776,0.02,0,0,0
115.74263,40.185986,0.02,0,0,0
115.93029,40.17393,0.02,0,0,0
116.11793,40.1616,0.02,0,0,0
116.305534,40.14898,0.02,0,0,0
116.49302,40.13608,0.02,0,0,0
116.68035,40.122906,0.02,0,0,0
116.86776,40.109444,0.02,0,0,0
117.05497,40.095703,0.02,0,0,0
117.24222,40.081688,0.03,0,0,0
117.42934,40.067387,0.04,0,0,0
117.616264,40.05282,0.05,0,0,0
117.80327,40.037964,0.06,0,0,0
117.99007,40.02283,0,0.04,90.04564931,90.04564931
118.176765,40.00742,0,0.03,90.04564931,90.04564931
118.36347,39.99174,0,0.06,90.04564931,90.04564931
118.55009,39.97578,0,0.11,90.04564931,90.04564931
118.73654,39.959553,0,0.15,90.04564931,90.04564931
118.92291,39.94304,0,0.2,90.04564931,90.04564931
119.10918,39.92625,0.01,0.24,87.65849509,87.65849509
119.29533,39.9092,0.01,0.39,88.5761036,88.5761036
119.48146,39.89186,0.02,0.94,88.82615584,88.82615584
119.66738,39.874252,0.12,1.99,86.5930558,86.5930558
119.853195,39.85638,0.37,2.44,81.41867171,81.41867171
120.03898,39.838234,0.55,1.78,72.8663788,72.8663788
120.224594,39.81981,0.3,0.9,71.60135001,71.60135001
120.41014,39.801117,0.24,0.54,66.07100621,66.07100621
120.595505,39.782158,0.04,0.38,84.03359549,84.03359549
120.78081,39.762928,0.12,0.32,69.47917776,69.47917776
120.965904,39.743427,0.63,0.3,25.47626044,25.47626044
121.15103,39.72366,1.17,0.27,13.00120785,13.00120785
121.33589,39.70362,1.21,0.44,19.99324224,19.99324224
121.520744,39.683315,0.97,0.48,26.3416472,26.3416472
121.70541,39.662743,0.9,0.58,32.81616767,32.81616767
121.88989,39.641907,0.94,1.06,48.4581966,48.4581966
122.07433,39.620808,0.98,1.09,48.06620968,48.06620968
122.258606,39.599438,1.01,1.03,45.58481489,45.58481489
122.44275,39.577812,0.83,0.88,46.69851215,46.69851215
122.62677,39.555912,0.87,0.58,33.70715562,33.70715562
122.810616,40.547215,0.6,0.35,30.27178367,30.27178367
122.99435,40.551285,0.31,0.17,28.75437253,28.75437253
123.177895,40.555073,0.33,0.07,11.98220691,11.98220691
123.36134,40.55857,0.2,0.04,11.31566904,11.31566904
123.54468,40.561768,0.22,0.04,10.31007324,10.31007324
123.72779,40.564682,0.33,0.05,8.620018166,8.620018166
123.9108,40.56731,0.49,0.09,10.41299025,10.41299025
124.09365,40.56964,0.91,0.21,13.00120785,13.00120785
124.27637,40.571682,6.27,0.55,5.015656479,5.015656479
124.458916,40.573437,12.18,0.66,3.103237239,3.103237239
124.64129,40.574894,11.47,1.38,6.863980203,6.863980203
107.255035,40.576946,2.43,2.75,48.55963297,48.55963297
107.44382,40.577534,2.51,4.24,59.40538379,59.40538379
107.63287,40.577827,3.4,3.08,42.19426612,42.19426612
107.82184,40.577835,2.65,2.12,38.67941707,38.67941707
108.01062,40.577545,1.18,0.89,37.04373987,37.04373987
108.199524,40.576973,1.3,0.47,19.88695403,19.88695403
108.38867,40.576107,2.47,0.22,5.092418148,5.092418148
108.577545,40.574944,3.78,0.1,1.516176537,1.516176537
108.766785,40.573505,5.08,0.03,0.338528589,0.338528589
108.956024,40.571762,5.51,0.02,0.208074733,0.208074733
109.14453,40.56973,5.87,0.03,0.292969378,0.292969378
109.33383,40.567413,6.47,0.13,1.15165791,1.15165791
109.52316,40.5648,5.35,0.15,1.606817577,1.606817577
109.71265,40.5619,4.36,0.14,1.840073662,1.840073662
109.89914,40.558704,4.26,0.02,0.26912873,0.26912873
110.09065,40.555218,4.31,0.01,0.133004032,0.133004032
110.28185,40.55145,4.24,0.03,0.40559352,0.40559352
110.46897,40.547386,4.06,0.12,1.693837141,1.693837141
110.6579,40.543034,4.09,0.68,9.444391723,9.444391723
110.84766,40.538395,4.17,0.98,13.23191025,13.23191025
111.03647,40.533466,4.83,0.97,11.36130982,11.36130982
111.22573,40.52824,5.84,0.95,9.244130881,9.244130881
111.41472,40.522728,5.39,0.84,8.862451649,8.862451649
111.603645,40.516926,4.6,0.67,8.291184465,8.291184465
111.792755,40.510834,3.77,0.53,8.006459167,8.006459167
111.9815,40.504467,3.3,0.32,5.54144681,5.54144681
112.1707,40.497795,2.84,0.31,6.232613673,6.232613673
112.359665,40.49084,2.79,0.51,10.36430675,10.36430675
112.54861,40.4836,2.4,1.13,25.22540779,25.22540779
112.73738,40.476074,0.14,0.55,75.75730999,75.75730999
112.92623,40.468254,0.12,0.03,14.04336285,14.04336285
113.1149,40.460144,0.11,0.02,10.31007324,10.31007324
113.30393,40.45175,0.07,0.02,15.95348364,15.95348364
113.492676,40.443077,0.05,0.01,11.31566904,11.31566904
113.68148,40.43411,0.04,0.01,14.04336285,14.04336285
113.87015,40.424854,0.04,0,0,0
114.05874,40.41531,0.03,0,0,0
114.24722,40.4055,0.01,0,0,0
114.43589,40.395382,0.01,0,0,0
114.62445,40.38499,0.01,0,0,0
115.18958,40.3521,0.01,0,0,0
115.377754,40.34057,0.02,0,0,0
115.565994,40.328754,0.02,0,0,0
115.75408,40.316658,0.03,0,0,0
115.94215,40.304276,0.03,0,0,0
116.13025,40.291615,0.02,0,0,0
116.318146,40.278667,0.02,0,0,0
