FID,lon,lat,pm01
874,113.66084,36.340492,13.62
875,113.83942,36.334476,11.81
876,114.01766,36.328205,11.18
877,114.1962,36.32167,20.11
878,114.37453,36.314877,26.47
879,114.55295,36.307823,24.91
880,114.73115,36.30051,14.2
881,114.90944,36.292942,13.51
882,115.087585,36.285114,14.23
883,115.26567,36.27702,16.19
884,115.44382,36.268677,18.31
885,115.62187,36.260067,12.84
886,115.79972,36.251205,11.97
887,115.97777,36.242085,15.79
888,116.155556,36.232704,17.82
889,116.33336,36.223072,18.57
890,116.511116,36.213173,16.92
891,116.6888,36.203026,14.13
892,116.86648,36.19261,12.61
893,117.04395,36.181957,13.28
894,117.22149,36.17104,13.82
895,117.398766,36.159863,10.16
896,117.57611,36.14843,7.09
897,117.753426,36.136753,5.97
898,117.93069,36.124805,4.27
899,118.10775,36.112617,3.18
900,118.284775,36.10017,2.56
901,118.46175,36.087467,1.95
902,118.638596,36.07452,1.79
903,118.81538,36.06131,1.63
904,118.99211,36.04785,1.46
905,119.16867,36.03414,1.3
906,119.345215,36.020184,1.12
907,119.52168,36.005966,0.92
908,119.69798,35.991505,0.76
909,119.87425,35.976788,0.64
910,120.05039,35.961826,0.79
911,120.22652,35.94661,0.96
912,120.40245,35.931145,1.27
913,120.578316,35.91544,1.69
914,120.7541,35.89948,1.81
915,120.929756,35.883266,1.84
916,121.10529,35.866814,1.9
917,121.28075,35.850105,1.94
918,121.45615,35.83316,1.96
919,121.63138,35.81596,1.97
920,121.80655,35.798523,1.97
921,121.98152,35.780838,10.27
922,122.156456,35.762913,10.27
923,122.331276,35.744736,10.36
924,122.50594,35.72632,12.01
925,109.91153,36.5504,12.22
926,110.09279,36.549873,12.27
927,110.26541,36.54909,13.62
928,110.445435,36.54804,15.2
929,110.62401,36.546722,18.11
930,110.80284,36.54515,27.43
931,110.98258,36.54331,33.02
932,111.16147,36.54121,33.78
933,111.34057,36.53884,29.48
934,111.519424,36.536213,24.05
935,111.698814,36.53333,37.35
936,111.87753,36.53017,39.95
937,112.05672,36.52676,38.11
938,112.235985,36.52308,23.57
939,112.415085,36.51914,11
940,112.5939,36.514935,5.66
941,112.77298,36.510468,5.36
942,112.95194,36.50574,6.77
943,113.131004,36.50075,9.9
944,113.309616,36.495502,13.2
945,113.48886,36.48999,25.76
946,113.66752,36.484215,20.98
947,113.84644,36.47818,11.07
948,114.025116,36.471886,19.92
949,114.20384,36.465336,23.57
950,114.38263,36.45851,18.76
951,114.561066,36.451435,12.35
952,114.73971,36.44409,12.83
953,114.91833,36.436497,14.99
954,115.09689,36.42864,18.18
955,115.2753,36.42052,20.72
956,115.453705,36.41214,15.81
957,115.632,36.40351,16.62
958,115.810356,36.394615,19.33
959,115.98858,36.385456,19.41
960,116.166824,36.37605,18.77
961,116.34493,36.366375,16.06
962,116.52291,36.35645,13.1
963,116.70093,36.346264,12.55
964,116.87883,36.33582,14.1
965,117.05678,36.325123,14.12
966,117.23452,36.314156,9.17
967,117.4122,36.302948,6.97
968,117.589935,36.291477,6.15
969,117.76742,36.27975,5.93
970,117.944984,36.267773,6.92
971,118.12239,36.255535,7.04
972,118.29977,36.243046,2.1
973,118.477005,36.230297,1.88
974,118.65413,36.2173,1.64
975,118.83127,36.20405,1.47
976,119.00827,36.19054,1.3
977,119.185196,36.17679,1.1
978,119.36207,36.16277,0.89
979,119.5388,36.148506,0.74
980,119.7155,36.133987,0.63
981,119.89204,36.11923,0.83
982,120.06852,36.10421,1.02
983,120.24485,36.08894,1.36
984,120.421135,36.07342,1.73
985,120.59733,36.057663,1.84
986,120.77341,36.041637,1.9
987,120.94939,36.025383,1.98
988,121.12526,36.008865,2.04
989,121.300964,35.9921,2.06
990,121.47661,35.975094,2.1
991,121.65223,35.95784,2.13
992,121.82761,35.94034,9.36
993,122.002945,35.92259,9.27
994,122.17813,35.904594,9.64
995,122.35324,35.886356,11.61
996,122.52819,35.86788,12.79
997,109.90723,36.69435,12.74
998,110.08623,36.693825,13.67
999,110.26541,36.693035,13.35
1000,110.44631,36.69198,14.54
1001,110.62527,36.69067,17.97
1002,110.8043,36.68909,25.06
1003,110.98377,36.68724,28.49
1004,111.16348,36.68513,30.35
1005,111.34305,36.68276,25.2
1006,111.522255,36.680122,35.03
1007,111.701805,36.67722,38.2
1008,111.88107,36.674053,41.44
1009,112.06052,36.670624,29.76
1010,112.24018,36.666935,20.25
1011,112.41938,36.66298,10.6
1012,112.598724,36.65876,9.39
1013,112.77827,36.65428,11.93
1014,112.95757,36.64954,16.75
1015,113.13669,36.64453,17.7
1016,113.31588,36.63926,26.91
1017,113.49508,36.63373,22.8
1018,113.67419,36.62793,14.56
1019,113.85331,36.62188,22.05
1020,114.032455,36.615562,22.48
1021,114.211525,36.608982,18.13
1022,114.39057,36.602142,15.09
1023,114.56948,36.595036,15.73
1024,114.74842,36.58767,17.24
1025,114.92741,36.58004,20.18
1026,115.106186,36.57216,22.46
1027,115.28499,36.56402,18.58
1028,115.46372,36.555607,18.69
1029,115.64244,36.546944,18.76
1030,115.82101,36.538013,18.86
1031,115.999535,36.52882,17.8
1032,116.178,36.51938,14.84
1033,116.356445,36.509678,12.77
1034,116.534805,36.499714,13.3
1035,116.71315,36.489487,14.33
1036,116.89134,36.479004,13.4
1037,117.06956,36.468266,8.48
1038,117.24771,36.457275,7.29
1039,117.4258,36.446022,7.01
1040,117.6037,36.43451,7.51
1041,117.7816,36.42274,10.35
1042,117.9594,36.410717,9.44
1043,118.137146,36.39845,2.32
1044,118.31483,36.38591,1.99
1045,118.49239,36.37312,1.68
1046,118.66987,36.360077,1.46
1047,118.847275,36.346775,1.3
1048,119.024635,36.333218,1.08
1049,119.20196,36.319412,0.88
1050,119.379,36.30535,0.72
1051,119.55605,36.291042,0.67
1052,119.73303,36.276474,0.82
1053,119.9099,36.26165,1.05
1054,120.086685,36.246586,1.44
1055,120.26338,36.231266,1.78
1056,120.439926,36.21569,1.89
1057,120.61644,36.19987,1.95
1058,120.79279,36.183796,2.08
1059,120.96906,36.167473,2.15
1060,121.1452,36.150906,2.19
1061,121.32132,36.13408,2.23
1062,121.49722,36.11702,2.3
1063,121.67311,36.0997,8.92
1064,121.8488,36.082146,8.95
1065,122.02447,36.064335,9.36
1066,122.200005,36.046272,11.11
1067,122.37538,36.02797,12.53
1068,122.55062,36.009426,12.87
1069,109.90109,36.83777,13.69
1070,110.081566,36.83697,16.07
1071,110.26614,36.835926,19.22
1072,110.44631,36.834606,18.94
1073,110.6262,36.83301,20.46
1074,110.805756,36.831165,20.65
1075,110.98537,36.829044,25.29
1076,111.166176,36.826664,24.99
1077,111.345085,36.824017,31.58
1078,111.525215,36.821114,33.91
1079,111.704796,36.817936,39.31
1080,111.884605,36.814495,34.6
1081,112.06441,36.810787,27.13
1082,112.243935,36.806816,17.42
1083,112.423744,36.802586,14.3
1084,112.603615,36.798088,16.29
1085,112.78305,36.79333,20.27
1086,112.96293,36.7883,20.1
1087,113.142365,36.783012,25.5
1088,113.3219,36.777466,26.46
1089,113.50135,36.77164,22.03
1090,113.681,36.76557,25.08
1091,113.86052,36.75923,22.55
1092,114.03988,36.75263,22.12
1093,114.21919,36.74576,23.99
1094,114.3986,36.738632,23.48
1095,114.57796,36.731243,21.71
1096,114.75725,36.72359,22.47
1097,114.93634,36.715675,24.23
1098,115.11546,36.7075,20.95
1099,115.29458,36.699066,20.53
1100,115.47368,36.69037,19.6
1101,115.65267,36.681408,19.08
1102,115.831635,36.672184,17.21
1103,116.01047,36.66271,14.43
1104,116.189255,36.652966,13.36
1105,116.368095,36.642967,14.72
1106,116.54677,36.63271,14.72
1107,116.72541,36.622192,11.37
1108,116.90397,36.611412,8.59
1109,117.08247,36.60038,8.67
1110,117.26091,36.589092,8.31
1111,117.439316,36.577534,9.41
1112,117.61758,36.56573,10.97
1113,117.79577,36.55366,8.36
1114,117.97396,36.54134,2.57
1115,118.15197,36.528763,2.11
1116,118.32995,36.51593,1.71
1117,118.507805,36.50284,1.47
1118,118.68567,36.48949,1.31
1119,118.863335,36.47589,1.08
1120,119.041016,36.462032,0.87
1121,119.21858,36.447926,0.7
1122,119.39604,36.43356,0.75
1123,119.57338,36.418945,0.82
1124,119.75069,36.40407,1.07
1125,119.927895,36.388954,1.49
1126,120.10492,36.373573,1.8
1127,120.281975,36.357944,1.93
1128,120.45883,36.34207,1.99
1129,120.63563,36.32594,2.14
1130,120.81233,36.309563,2.24
1131,120.98891,36.292934,2.29
1132,121.165344,36.27606,2.35
1133,121.34174,36.258926,2.43
1134,121.518005,36.24155,8.9
1135,121.694176,36.223927,8.86
1136,121.8702,36.206055,9.19
1137,122.04609,36.18794,10.48
1138,122.22193,36.169575,12.14
1139,122.39757,36.150963,12.53
1140,122.57315,36.132103,12.67
1141,109.903076,36.980923,15.94
1142,110.08847,36.979855,22.96
1143,110.26541,36.97853,20.1
1144,110.44719,36.976936,19.27
1145,110.62745,36.975082,16.22
1146,110.80746,36.972958,18.47
1147,110.98735,36.970566,23.25
1148,111.16785,36.967907,29.16
1149,111.3477,36.964985,27.33
1150,111.5279,36.9618,33.04
1151,111.708,36.958347,34.06
1152,111.88803,36.954636,31.42
1153,112.06829,36.950645,19.92
1154,112.24829,36.9464,16.11
1155,112.42834,36.941883,16.91
1156,112.60812,36.93711,20.51
1157,112.78839,36.932068,20.15
1158,112.96808,36.926758,23.15
1159,113.14822,36.921192,28.13
1160,113.3282,36.915356,25.61
1161,113.507996,36.909252,25.04
1162,113.68786,36.90289,22.31
1163,113.86757,36.896263,25.11
1164,114.04724,36.889374,29.54
1165,114.22698,36.88222,28.36
1166,114.40669,36.874805,24.65
1167,114.586334,36.86712,24.68
1168,114.76584,36.859184,25.87
1169,114.94538,36.850975,23.22
1170,115.124916,36.84251,22.58
1171,115.30445,36.833782,20.68
1172,115.483734,36.824795,19.22
1173,115.662994,36.81554,17.74
1174,115.842316,36.80603,15.66
1175,116.021484,36.796257,15.56
1176,116.20062,36.786217,17.65
1177,116.37975,36.77592,16.84
1178,116.5588,36.765366,11.75
1179,116.73773,36.754555,8.25
1180,116.916626,36.743477,7.42
1181,117.095505,36.732147,7.73
1182,117.27422,36.720554,9.09
1183,117.45286,36.708706,10.33
1184,117.6315,36.696598,6.49
1185,117.81005,36.68423,2.81
1186,117.98845,36.671608,2.2
1187,118.166916,36.658726,1.77
1188,118.34516,36.645596,1.5
1189,118.5234,36.6322,1.32
1190,118.701485,36.61855,1.09
1191,118.87956,36.604645,0.87
1192,119.05745,36.59049,0.69
1193,119.235405,36.576065,0.76
1194,119.413155,36.5614,0.85
1195,119.590836,36.54648,1.11
1196,119.7684,36.531303,1.49
1197,119.94592,36.515877,1.81
1198,120.12332,36.50019,1.94
1199,120.30064,36.484257,2.05
1200,120.4778,36.46808,2.23
1201,120.65492,36.451633,2.33
1202,120.83194,36.43495,2.38
1203,121.0088,36.41801,2.44
1204,121.18561,36.400826,2.53
1205,121.36229,36.383385,8.75
1206,121.53885,36.365704,8.91
1207,121.7153,36.347775,9.12
1208,121.891655,36.329586,10.07
1209,122.06788,36.31116,11.75
1210,122.24394,36.292484,12.09
1211,122.41997,36.273556,12.2
1212,122.59585,36.254395,12.49
1213,109.903076,37.123787,17.06
1214,110.08847,37.122456,16.83
1215,110.26688,37.12085,18.87
1216,110.44806,37.118996,17.33
1217,110.62869,37.116863,16.49
1218,110.808426,37.114456,20.94
1219,110.98893,37.111797,25.91
1220,111.16969,37.108864,25.29
1221,111.35031,37.105667,32.37
1222,111.530594,37.102203,33.47
1223,111.71121,37.098465,32.5
1224,111.891556,37.094467,20.16
1225,112.072075,37.09021,16.01
1226,112.25247,37.085674,16.55
1227,112.432686,37.080887,19.45
1228,112.61307,37.075825,19.04
1229,112.79344,37.0705,21.34
1230,112.973816,37.064903,28.22
1231,113.15405,37.059055,27.31
1232,113.33414,37.052925,25.21
1233,113.514465,37.046543,22.66
1234,113.69465,37.039898,26.59
1235,113.874695,37.032974,28.88
1236,114.05473,37.0258,26.46
1237,114.23485,37.01836,23.87
1238,114.41491,37.010647,25.64
1239,114.59474,37.00268,28.33
1240,114.77471,36.994442,29.15
1241,114.95453,36.98595,27.41
1242,115.13439,36.97719,25.28
1243,115.31412,36.96817,21.15
1244,115.493805,36.958885,18.56
1245,115.67351,36.94934,16.95
1246,115.85311,36.93953,18.94
1247,116.03264,36.929462,19.94
1248,116.21212,36.919125,16.4
1249,116.39151,36.90853,10.96
1250,116.57084,36.897686,6.69
1251,116.75018,36.88657,6.9
1252,116.929344,36.875195,7.07
1253,117.10852,36.863567,7.14
1254,117.28761,36.851673,7.7
1255,117.46654,36.83952,4.69
1256,117.6455,36.82711,2.96
1257,117.82436,36.81444,2.46
1258,118.00313,36.801517,1.91
1259,118.1818,36.788334,1.64
1260,118.36044,36.774895,1.42
1261,118.53903,36.761196,1.15
1262,118.71745,36.747242,0.89
1263,118.89579,36.733036,0.72
1264,119.07405,36.71857,0.77
1265,119.252304,36.703854,0.89
1266,119.430405,36.688877,1.16
1267,119.60839,36.67364,1.49
1268,119.786255,36.658157,1.82
1269,119.964096,36.64242,1.94
1270,120.14174,36.62643,2.09
1271,120.319336,36.61019,2.31
1272,120.496895,36.593697,2.42
1273,120.674324,36.57695,2.47
1274,120.851654,36.559956,2.53
1275,121.028824,36.54271,2.6
1276,121.20598,36.525208,8.48
1277,121.38293,36.507465,8.87
1278,121.55977,36.489468,9.04
1279,121.73656,36.47122,9.67
1280,121.91321,36.45273,11.34
1281,122.089714,36.433987,11.82
1282,122.26614,36.415,11.84
1283,122.44246,36.395763,11.88
1284,122.618645,36.37628,13.26
1285,109.903076,37.2677,14.29
1286,110.08623,37.266365,17.58
1287,110.26761,37.264763,16.96
1288,110.44806,37.26289,15.04
1289,110.62932,37.260754,18.7
1290,110.810356,37.25835,21.82
1291,110.9915,37.255672,23.86
1292,111.17203,37.252728,35.12
1293,111.352776,37.249523,34.47
1294,111.5334,37.246044,33.34
1295,111.71418,37.2423,19.84
1296,111.89486,37.238293,15.69
1297,112.07594,37.234013,15.27
1298,112.25672,37.22947,17
1299,112.43719,37.224655,17.53
1300,112.61809,37.219574,19.96
1301,112.7987,37.214233,26.35
1302,112.97914,37.208622,26.79
1303,113.15976,37.202736,23.8
1304,113.340355,37.1966,22.19
1305,113.52098,37.19019,26.41
1306,113.701584,37.183517,26.88
1307,113.88192,37.17658,22.68
1308,114.06231,37.169373,22.05
1309,114.24266,37.161907,24.93
1310,114.423065,37.154167,28.06
1311,114.60335,37.14617,32.27
1312,114.78361,37.13791,32.82
1313,114.963806,37.12938,29.19
1314,115.143845,37.12059,23.22
1315,115.32399,37.111538,20.38
1316,115.50403,37.102215,19.7
1317,115.68404,37.092632,20.72
1318,115.863815,37.082798,19.5
1319,116.04378,37.07269,14.94
1320,116.223595,37.06232,9.34
1321,116.40337,37.051685,6.83
1322,116.58297,37.040806,7.67
1323,116.7626,37.029644,7.19
1324,116.9421,37.018234,6.72
1325,117.12161,37.00656,6.71
1326,117.30106,36.994625,4.84
1327,117.4804,36.982437,3.18
1328,117.659584,36.96998,2.54
1329,117.838776,36.957268,2.05
1330,118.01786,36.944294,1.79
1331,118.19691,36.931065,1.57
1332,118.37584,36.91758,1.31
1333,118.55466,36.903835,1
1334,118.73346,36.889828,0.77
1335,118.91212,36.87557,0.81
1336,119.09075,36.861057,0.92
1337,119.269264,36.846283,1.23
1338,119.44765,36.831257,1.5
1339,119.62607,36.815975,1.83
1340,119.80426,36.800438,1.95
1341,119.98234,36.784645,2.1
1342,120.160385,36.768597,2.34
1343,120.338264,36.7523,2.47
1344,120.51613,36.73575,2.52
1345,120.69383,36.71894,2.61
1346,120.87141,36.701885,2.67
1347,121.048965,36.684578,7.99
1348,121.22638,36.66702,8.51
1349,121.403656,36.649208,8.85
1350,121.58088,36.63115,9.31
1351,121.75794,36.61284,10.78
1352,121.93486,36.594288,11.9
1353,122.11171,36.575474,12.14
1354,122.28847,36.556423,11.79
1355,122.46506,36.53712,12.71
1356,122.64154,36.517574,14.69
1357,109.90109,37.410275,15.02
1358,110.08623,37.408665,14.86
1359,110.269066,37.40678,15.24
1360,110.44981,37.404636,17.07
1361,110.63118,37.402233,19.1
1362,110.81157,37.39954,22.13
1363,110.99288,37.39659,33.21
1364,111.1742,37.393368,34.46
1365,111.35567,37.389885,32.94
1366,111.53659,37.386116,19.01
1367,111.71726,37.3821,15.13
1368,111.89847,37.377804,14.64
1369,112.079895,37.37325,15.33
1370,112.26097,37.368416,17.13
1371,112.441765,37.36332,19.51
1372,112.62309,37.357956,27.46
1373,112.80393,37.352325,28.13
1374,112.984985,37.346424,24.8
1375,113.16564,37.340263,22.98
1376,113.34656,37.333828,26.55
1377,113.527534,37.32713,25.1
1378,113.70835,37.320168,20.76
1379,113.889175,37.31294,21.3
1380,114.06997,37.305443,24.26
1381,114.25054,37.29768,28.01
1382,114.431335,37.28965,33.61
1383,114.61185,37.28136,32.2
1384,114.792404,37.272804,27.75
1385,114.97304,37.263985,21.83
1386,115.15347,37.25489,19.33
1387,115.33392,37.24554,18.91
1388,115.51424,37.23593,19.45
1389,115.69454,37.226055,17.83
1390,115.8747,37.215904,11.9
1391,116.054955,37.2055,8.32
1392,116.235115,37.194836,7.96
1393,116.415215,37.18391,9.55
1394,116.5952,37.172718,8.78
1395,116.77518,37.161263,7.67
1396,116.95503,37.149548,7.43
1397,117.134766,37.137573,6.01
1398,117.31454,37.125336,4.72
1399,117.494156,37.112843,3.18
1400,117.67377,37.10008,2.6
1401,117.85333,37.087067,2.22
1402,118.03271,37.073788,1.93
1403,118.212036,37.060253,1.86
1404,118.39132,37.04646,1.32
1405,118.57055,37.032402,0.99
1406,118.749596,37.0181,1.05
1407,118.92853,37.003532,1.16
1408,119.10749,36.9887,1.37
1409,119.28634,36.97362,1.51
1410,119.46509,36.95829,1.81
1411,119.64372,36.942696,1.95
1412,119.82222,36.926853,2.11
1413,120.00064,36.910748,2.35
1414,120.17905,36.894394,2.48
1415,120.35734,36.877785,2.52
1416,120.53535,36.860916,2.61
1417,120.71345,36.843807,2.69
1418,120.891365,36.826435,7.44
1419,121.06921,36.80882,7.9
1420,121.24689,36.790943,8.43
1421,121.42455,36.772816,8.83
1422,121.602005,36.754448,10.55
1423,121.779396,36.735817,12.1
1424,121.95668,36.716946,12.54
1425,122.13381,36.697834,12.2
1426,122.31088,36.678463,13.16
1427,122.48775,36.658844,14.36
1428,109.90109,37.555523,15.71
1429,110.09065,37.554176,15.22
1430,110.269066,37.552567,16.4
1431,110.450676,37.55068,17.36
1432,110.6318,37.54852,18.2
1433,110.81349,37.546097,21.66
1434,110.99505,37.543407,31.57
1435,111.1762,37.54044,34.19
1436,111.35783,37.53721,31.49
1437,111.53951,37.53371,18.1
1438,111.72079,37.529938,14.57
1439,111.902176,37.5259,14.47
1440,112.083565,37.52159,14.79
1441,112.26512,37.517014,16.68
1442,112.44649,37.51217,19.17
1443,112.627785,37.507057,32.74
1444,112.8091,37.501667,32.83
1445,112.99042,37.49602,26.72
1446,113.17151,37.490105,23.83
1447,113.35293,37.48391,25.69
1448,113.53403,37.477455,22.75
1449,113.71531,37.470737,19.28
1450,113.89632,37.46375,19.47
1451,114.077515,37.456497,23.11
1452,114.258644,37.44897,27.28
1453,114.43964,37.44118,31.98
1454,114.62051,37.43313,30.28
1455,114.80139,37.4248,25.82
1456,114.98221,37.416214,21.55
1457,115.16305,37.407364,19.47
1458,115.34387,37.398243,18.17
1459,115.52447,37.38886,17.76
1460,115.70524,37.379215,16.07
1461,115.8858,37.369305,9.58
1462,116.066345,37.35912,7.84
1463,116.246735,37.348682,8.61
1464,116.427124,37.337975,11.19
1465,116.60753,37.32701,9.55
1466,116.78773,37.315777,8.27
1467,116.96793,37.30428,7.66
1468,117.14806,37.292526,6.13
1469,117.328156,37.280506,4.89
1470,117.508125,37.26823,3.48
1471,117.687996,37.255684,2.98
1472,117.86787,37.242886,2.67
1473,118.04758,37.229816,2.5
1474,118.22732,37.2165,2.68
1475,118.406845,37.202915,1.62
1476,118.58637,37.189068,1.25
1477,118.765785,37.174973,1.32
1478,118.9451,37.16061,1.52
1479,119.124344,37.14599,1.49
1480,119.303505,37.131115,1.54
1481,119.48256,37.11598,1.79
1482,119.6615,37.100594,1.93
1483,119.84038,37.08494,2.1
1484,120.01915,37.069042,2.34
1485,120.197815,37.052887,2.49
1486,120.37631,37.036472,2.56
1487,120.554756,37.0198,2.62
1488,120.73318,37.00288,2.68
1489,120.91141,36.9857,7.04
1490,121.089554,36.96827,7.72
1491,121.26763,36.950592,8.57
1492,121.44553,36.932655,8.2
1493,121.623276,36.914467,9.92
1494,121.80102,36.896038,11.85
1495,121.978615,36.877346,12.79
1496,122.15604,36.858414,12.6
1497,122.3334,36.839222,14.61
1498,122.51062,36.819786,15.35
1499,109.89914,37.69942,17.3
1500,110.09065,37.69807,18.18
1501,110.269066,37.69645,17.88
1502,110.45154,37.694557,17.44
1503,110.63304,37.692398,20.61
1504,110.81445,37.68997,29.6
1505,110.99662,37.687256,33.49
1506,111.17853,37.68429,30.78
1507,111.36042,37.681038,17.65
1508,111.54193,37.677532,14.08
1509,111.72408,37.67374,14.01
1510,111.905876,37.66969,15.17
1511,112.0876,37.665375,17.19
1512,112.269264,37.660774,18.85
1513,112.45104,37.655907,31.84
1514,112.63262,37.650776,32.94
1515,112.81418,37.645374,27.59
1516,112.99598,37.639698,23.75
1517,113.17768,37.633762,24.46
1518,113.35929,37.627556,20.97
1519,113.54078,37.62107,17.73
1520,113.72226,37.614338,17.35
1521,113.9038,37.607323,21.31
1522,114.085144,37.60004,26.91
1523,114.2665,37.592487,30.14
1524,114.44792,37.58467,29.09
1525,114.629105,37.576588,25.73
1526,114.810394,37.568233,23.16
1527,114.9916,37.55962,23.66
1528,115.17264,37.550735,17.97
1529,115.35387,37.54158,15.63
1530,115.53496,37.532166,13.34
1531,115.71584,37.52248,8.61
1532,115.89668,37.512535,8.02
1533,116.077644,37.50232,9.22
1534,116.25844,37.491844,11.48
1535,116.43913,37.481106,10.44
1536,116.619835,37.470097,9.69
1537,116.8004,37.458828,8.68
1538,116.98099,37.447285,6.4
1539,117.161415,37.43549,5.12
1540,117.3418,37.423428,3.9
1541,117.522095,37.411106,3.91
1542,117.702354,37.39852,3.35
1543,117.88252,37.38567,3.12
1544,118.062614,37.372562,3.39
1545,118.24258,37.35919,2.46
1546,118.4225,37.345554,2.45
1547,118.602295,37.331665,2.58
1548,118.78207,37.317516,2.5
1549,118.961716,37.30311,1.85
1550,119.14128,37.288437,1.61
1551,119.32075,37.273506,1.78
1552,119.50017,37.258327,1.9
1553,119.67945,37.24288,2.07
1554,119.85857,37.227177,2.31
1555,120.037704,37.21122,2.49
1556,120.216705,37.195007,2.62
1557,120.395546,37.17853,2.58
1558,120.57426,37.161804,2.62
1559,120.75298,37.144825,6.83
1560,120.93158,37.127583,7.4
1561,121.11001,37.110104,7.78
1562,121.288414,37.092354,7.34
1563,121.46658,37.074356,8.81
1564,121.6447,37.056114,11.33
1565,121.82276,37.0376,12.85
1566,122.00064,37.018852,13.23
1567,122.17839,36.999847,15.45
1568,122.35602,36.9806,16.46
1569,122.53359,36.961086,15.47
1570,109.903076,37.843307,24.35
1571,110.08393,37.841946,18.17
1572,110.27124,37.840324,19.1
1573,110.45154,37.838436,22.07
1574,110.63428,37.83626,29.88
1575,110.81686,37.833824,32.06
1576,110.99858,37.831112,29.75
1577,111.18052,37.82812,17.5
1578,111.36286,37.824863,14.01
1579,111.54497,37.82134,13.74
1580,111.72726,37.817535,15.42
1581,111.90957,37.813473,17.67
1582,112.09172,37.80913,18.15
1583,112.27366,37.804523,28.25
1584,112.45583,37.799644,31.08
1585,112.6376,37.79449,27.61
1586,112.81967,37.789066,22.61
1587,113.00179,37.783382,23.77
1588,113.18365,37.777416,20.23
1589,113.36558,37.771194,16.33
1590,113.54741,37.764687,15.91
1591,113.7293,37.757923,20.99
1592,113.91102,37.75088,26.84
1593,114.09286,37.743572,28.62
1594,114.274574,37.735992,28.18
1595,114.45624,37.728157,25.25
1596,114.637856,37.720043,23.79
1597,114.81947,37.711662,24.48
1598,115.001045,37.703007,17.34
1599,115.18248,37.694096,13.87
1600,115.36385,37.684906,11.14
1601,115.54525,37.67546,8
1602,115.72656,37.66574,7.91
1603,115.907875,37.655758,9.29
1604,116.08908,37.64551,11.29
1605,116.27017,37.63499,10.49
1606,116.45127,37.624218,9.49
1607,116.63221,37.613163,8.99
1608,116.813225,37.60186,6.04
1609,116.99401,37.59028,4.85
1610,117.17483,37.578438,3.93
1611,117.355545,37.566334,4.39
1612,117.53628,37.553967,4.33
1613,117.71679,37.541344,4.22
1614,117.89728,37.528446,4.11
1615,118.07767,37.51529,3.22
1616,118.25793,37.501877,3.71
1617,118.4382,37.48819,4.55
1618,118.618355,37.47425,4.54
1619,118.79847,37.460052,2.37
1620,118.9784,37.44559,1.69
1621,119.15831,37.43087,1.78
1622,119.33813,37.415886,1.89
1623,119.517815,37.40065,2.04
1624,119.69743,37.385155,2.26
1625,119.87692,37.369392,2.45
1626,120.05638,37.35338,2.64
1627,120.23567,37.337112,2.5
1628,120.41485,37.32058,2.51
1629,120.59393,37.30379,6.71
1630,120.77297,37.28676,7.3
1631,120.95185,37.269455,7.21
1632,121.1306,37.251904,6.7
1633,121.30926,37.234104,8.23
1634,121.48785,37.21604,11.23
1635,121.66621,37.19773,12.91
1636,121.844574,37.179157,13.35
1637,122.0228,37.160343,16.65
1638,122.20086,37.141273,17.63
1639,122.37881,37.121956,15.79
1640,122.556656,37.102383,14.76
1641,109.903076,37.98582,19.11
1642,110.09065,37.984196,21.72
1643,110.27052,37.982292,23.21
1644,110.45327,37.980114,29.8
1645,110.63612,37.977665,31.89
1646,110.81805,37.97494,28.23
1647,111.00054,37.97195,18.11
1648,111.18317,37.968678,15.32
1649,111.3653,37.965145,13.97
1650,111.548386,37.961334,16.83
1651,111.73065,37.957253,18.94
1652,111.91295,37.952892,17.99
1653,112.09565,37.948265,24.65
1654,112.277954,37.94337,28.17
1655,112.46037,37.938194,26.87
1656,112.64264,37.93276,22.29
1657,112.82494,37.927044,23.23
1658,113.00733,37.921066,20.64
1659,113.18973,37.91482,16.44
1660,113.37197,37.908287,15.58
1661,113.55413,37.9015,20.42
1662,113.736336,37.894436,25.96
1663,113.91852,37.887096,27.46
1664,114.1005,37.879494,27.65
1665,114.282585,37.871624,24.52
1666,114.464584,37.863487,23.32
1667,114.646545,37.85507,22.93
1668,114.828445,37.846394,15.18
1669,115.01032,37.83744,12.14
1670,115.192184,37.828224,9.42
1671,115.374,37.81874,7.52
1672,115.5557,37.80899,7.49
1673,115.737404,37.798977,9.03
1674,115.918945,37.788685,10.49
1675,116.10053,37.778137,9.91
1676,116.28201,37.76732,11.02
1677,116.46339,37.75623,10.45
1678,116.644646,37.744884,6.4
1679,116.825966,37.733265,4.93
1680,117.00726,37.721382,4.06
1681,117.18827,37.709236,4.36
1682,117.369354,37.69682,5.44
1683,117.55038,37.68415,5.15
1684,117.731224,37.67121,5.35
1685,117.91208,37.65801,3.85
1686,118.09282,37.644547,6.05
1687,118.27344,37.630817,6.36
1688,118.45406,37.616825,4.93
1689,118.634544,37.602577,2.5
1690,118.81488,37.588062,1.76
1691,118.99522,37.57329,1.79
1692,119.1754,37.558258,1.88
1693,119.35558,37.542965,2.01
1694,119.535645,37.52741,2.21
1695,119.71556,37.5116,2.39
1696,119.89534,37.49553,2.58
1697,120.07504,37.479202,2.47
1698,120.2547,37.462612,2.42
1699,120.43421,37.44577,6.67
1700,120.613655,37.42867,7.3
1701,120.793,37.411312,7.07
1702,120.9722,37.3937,6.45
1703,121.1513,37.375828,7.89
1704,121.33026,37.357708,11.29
