FID,lon,lat,speed2
1258,114.085144,37.60004,32.00538375
1259,114.2665,37.592487,3.576334436
1260,114.44792,37.58467,11.30993267
1261,114.629105,37.576588,56.30993343
1262,114.810394,37.568233,66.80141063
1263,114.9916,37.55962,66.80141063
1264,115.17264,37.550735,68.19859168
1265,115.35387,37.54158,63.43494991
1266,115.53496,37.532166,56.30993343
1267,115.71584,37.52248,63.43494991
1268,115.89668,37.512535,63.43494991
1269,116.077644,37.50232,90.00000154
1270,116.25844,37.491844,90.00000154
1271,116.43913,37.481106,90.00000154
1272,116.619835,37.470097,90.00000154
1273,120.57426,37.161804,45.00000077
1274,120.75298,37.144825,36.7142036
1275,120.93158,37.127583,37.4761802
1276,121.11001,37.110104,37.8749843
1277,121.288414,37.092354,38.23382583
1278,121.46658,37.074356,40.53284163
1279,121.6447,37.056114,44.2042772
1280,121.82276,37.0376,49.76364254
1281,122.00064,37.018852,49.35107879
1282,122.17839,36.999847,43.60281972
1283,122.35602,36.9806,37.40535727
1284,122.53359,36.961086,29.69386153
1285,109.903076,37.843307,20.37643556
1286,110.08393,37.841946,22.21759465
1287,110.27124,37.840324,23.29456365
1288,110.45154,37.838436,20.72555922
1289,110.63428,37.83626,16.34817183
1290,110.81686,37.833824,17.3116464
1291,110.99858,37.831112,22.27589823
1292,111.18052,37.82812,24.90476923
1293,111.36286,37.824863,12.85809039
1294,111.54497,37.82134,6.581944767
1295,111.72726,37.817535,6.881723748
1296,111.90957,37.813473,9.926245676
1297,112.09172,37.80913,11.12146038
1298,112.27366,37.804523,12.18365679
1299,112.45583,37.799644,18.10376334
1300,112.6376,37.79449,21.31791264
1301,112.81967,37.789066,23.19859091
1302,113.00179,37.783382,34.9920208
1303,113.18365,37.777416,56.30993343
1304,113.36558,37.771194,60.94539694
1305,113.54741,37.764687,59.03624447
1306,113.7293,37.757923,61.38954138
1307,113.91102,37.75088,28.61046015
1308,114.09286,37.743572,0
1309,114.274574,37.735992,0
1310,114.45624,37.728157,35.5376784
1311,114.637856,37.720043,60.25511973
1312,114.81947,37.711662,63.43494991
1313,115.001045,37.703007,63.43494991
1314,115.18248,37.694096,69.44395597
1315,115.36385,37.684906,68.19859168
1316,115.54525,37.67546,75.96375783
1317,115.72656,37.66574,71.5650524
1318,115.907875,37.655758,63.43494991
1319,116.08908,37.64551,90.00000154
1320,116.27017,37.63499,90.00000154
1321,116.45127,37.624218,90.00000154
1322,116.63221,37.613163,90.00000154
1323,120.23567,37.337112,26.56505163
1324,120.41485,37.32058,30.96375706
1325,120.59393,37.30379,37.942154
1326,120.77297,37.28676,38.65980891
1327,120.95185,37.269455,38.43730215
1328,121.1306,37.251904,38.34557561
1329,121.30926,37.234104,40.20016457
1330,121.48785,37.21604,43.83086142
1331,121.66621,37.19773,49.60009651
1332,121.844574,37.179157,50.19442976
1333,122.0228,37.160343,45.00000077
1334,122.20086,37.141273,41.75088915
1335,122.37881,37.121956,34.86574931
1336,122.556656,37.102383,26.17529043
1337,109.903076,37.98582,27.52522621
1338,110.09065,37.984196,29.65910974
1339,110.27052,37.982292,26.25024282
1340,110.45327,37.980114,17.74467193
1341,110.63612,37.977665,16.83747291
1342,110.81805,37.97494,22.30620544
1343,111.00054,37.97195,30.85420503
1344,111.18317,37.968678,29.22805244
1345,111.3653,37.965145,12.99461701
1346,111.548386,37.961334,7.907162838
1347,111.73065,37.957253,10.73889728
1348,111.91295,37.952892,13.80751925
1349,112.09565,37.948265,16.65010578
1350,112.277954,37.94337,22.61986533
1351,112.46037,37.938194,31.47683989
1352,112.64264,37.93276,30.96375706
1353,112.82494,37.927044,33.02386812
1354,113.00733,37.921066,45.00000077
1355,113.18973,37.91482,58.24052091
1356,113.37197,37.908287,56.30993343
1357,113.55413,37.9015,58.39249875
1358,113.736336,37.894436,29.7448818
1359,113.91852,37.887096,2.72631104
1360,114.1005,37.879494,6.00900606
1361,114.282585,37.871624,19.65382439
1362,114.464584,37.863487,60.94539694
1363,114.646545,37.85507,57.99461778
1364,114.828445,37.846394,60.94539694
1365,115.01032,37.83744,66.03751215
1366,115.192184,37.828224,69.44395597
1367,115.374,37.81874,74.05460536
1368,115.5557,37.80899,71.5650524
1369,115.737404,37.798977,78.69006887
1370,115.918945,37.788685,75.96375783
1371,116.10053,37.778137,75.96375783
1372,116.28201,37.76732,71.5650524
1373,116.46339,37.75623,90.00000154
1374,116.644646,37.744884,90.00000154
1375,116.825966,37.733265,90.00000154
1376,117.00726,37.721382,90.00000154
1377,117.18827,37.709236,90.00000154
1378,119.71556,37.5116,0
1379,119.89534,37.49553,45.00000077
1380,120.07504,37.479202,33.6900681
1381,120.2547,37.462612,33.6900681
1382,120.43421,37.44577,38.54118428
1383,120.613655,37.42867,38.7741716
1384,120.793,37.411312,39.19327376
1385,120.9722,37.3937,39.06258457
1386,121.1513,37.375828,40.79464369
1387,121.33026,37.357708,43.86182374
1388,121.50911,37.339325,48.90049458
1389,121.687904,37.320698,49.74051142
1390,121.86653,37.30181,45.00000077
1391,122.04506,37.28268,42.55295208
1392,122.22343,37.263294,36.19320792
1393,122.401726,37.243652,27.15979616
1394,122.579865,37.223755,23.06151993
1395,109.90512,38.12969,36.99527177
1396,110.09065,38.128056,35.46336485
1397,110.271965,38.12614,23.47099352
1398,110.45413,38.12396,19.74683694
1399,110.63735,38.121502,19.98310686
1400,110.81996,38.118767,30.96375706
1401,111.002495,38.115765,37.10423554
1402,111.18515,38.112476,35.46987277
1403,111.368454,38.108932,16.52579667
1404,111.55104,38.105106,11.10383363
1405,111.7337,38.10101,15.21258313
1406,111.91653,38.096645,17.06740511
1407,112.09947,38.09199,21.19405684
1408,112.28251,38.08709,32.41230717
1409,112.46506,38.081894,36.68972346
1410,112.64775,38.076435,36.86989827
1411,112.83041,38.07071,38.50065438
1412,113.013054,38.064697,48.5763352
1413,113.19574,38.05843,50.8263429
1414,113.37835,38.05188,30.57922739
1415,113.560844,38.045063,43.02506672
1416,113.7434,38.037975,39.09385955
1417,113.92586,38.03061,31.42956615
1418,114.10833,38.022987,59.03624447
1419,114.29072,38.01508,59.74356386
1420,114.473,38.00691,63.43494991
1421,114.655396,37.998474,61.38954138
1422,114.83765,37.989758,63.43494991
1423,115.01981,37.980778,66.03751215
1424,115.20203,37.971535,69.44395597
1425,115.38416,37.962017,71.5650524
1426,115.56627,37.952232,68.19859168
1427,115.74822,37.94217,68.19859168
1428,115.93016,37.931854,78.69006887
1429,116.11203,37.921265,75.96375783
1430,116.2938,37.910408,71.5650524
1431,116.47557,37.89928,90.00000154
1432,116.657265,37.887886,90.00000154
1433,116.83891,37.87623,90.00000154
1434,117.020355,37.864307,90.00000154
1435,117.20187,37.85212,90.00000154
1436,117.38329,37.839664,90.00000154
1437,117.56455,37.826942,90.00000154
1438,117.745834,37.813965,90.00000154
1439,119.192665,37.70061,0
1440,119.37311,37.68526,45.00000077
1441,119.55342,37.66965,45.00000077
1442,119.73372,37.653786,26.56505163
1443,119.913925,37.63766,36.86989827
1444,120.09394,37.621273,39.80557177
1445,120.273865,37.604626,39.13040022
1446,120.453804,37.587727,38.99099471
1447,120.63354,37.570564,38.96674766
1448,120.81316,37.55314,39.33271499
1449,120.99269,37.535473,40.85537696
1450,121.17208,37.51754,42.38045193
1451,121.35136,37.49935,46.60002551
1452,121.53059,37.48091,47.4657598
1453,121.70963,37.462215,43.51854357
1454,121.88863,37.44326,42.57366489
1455,122.067406,37.42406,39.39072623
1456,122.246155,37.40461,32.14191038
1457,122.42474,37.384903,24.92177095
1458,122.603195,37.36494,23.66314111
1459,109.89914,38.27355,39.88268583
1460,110.08623,38.2719,31.56897167
1461,110.27268,38.269978,24.94390569
1462,110.45413,38.26779,21.31791264
1463,110.63735,38.265324,23.7494949
1464,110.82115,38.262585,37.82275479
1465,111.00444,38.259567,41.82017059
1466,111.187454,38.256283,40.236359
1467,111.370735,38.252712,24.49190145
1468,111.55406,38.248875,16.44860841
1469,111.73686,38.244766,17.81888922
1470,111.920204,38.240376,19.98310686
1471,112.10348,38.235725,25.80453284
1472,112.286446,38.23078,36.25383836
1473,112.46982,38.22557,37.8749843
1474,112.65285,38.220104,36.52885599
1475,112.83573,38.21435,37.79394364
1476,113.01876,38.208324,44.25594155
1477,113.20174,38.202026,42.35745543
1478,113.38478,38.195457,51.6325155
1479,113.56771,38.188614,51.00900683
1480,113.75051,38.181503,55.71312397
1481,113.93328,38.17412,58.24052091
1482,114.11619,38.16646,55.49147796
1483,114.29893,38.158527,61.92751412
1484,114.481575,38.15033,69.44395597
1485,114.66431,38.14186,65.22486054
1486,114.84683,38.13312,65.55604634
1487,115.02933,38.12411,68.19859168
1488,115.211845,38.114826,69.44395597
1489,115.39442,38.10527,71.5650524
1490,115.57675,38.09545,68.19859168
1491,115.759125,38.085365,68.19859168
1492,115.94139,38.075012,75.96375783
1493,116.1236,38.06438,71.5650524
1494,116.30575,38.053486,90.00000154
1495,116.487854,38.042313,90.00000154
1496,116.66989,38.03089,45.00000077
1497,116.85184,38.019184,45.00000077
1498,117.0337,38.00722,90.00000154
1499,117.21551,37.994987,90.00000154
1500,117.39718,37.98249,90.00000154
1501,117.578835,37.969727,90.00000154
1502,117.76046,37.9567,90.00000154
1503,117.94194,37.943394,90.00000154
1504,118.30469,37.916016,90.00000154
1505,118.485916,37.901928,90.00000154
1506,118.667015,37.887573,0
1507,118.84816,37.87296,45.00000077
1508,119.02916,37.85808,45.00000077
1509,119.20996,37.84294,45.00000077
1510,119.390785,37.82754,45.00000077
1511,119.57141,37.811882,26.56505163
1512,119.75208,37.79596,38.65980891
1513,119.93247,37.779774,45.00000077
1514,120.112885,37.763332,37.43857221
1515,120.29317,37.746628,36.46923501
1516,120.47338,37.72966,37.8749843
1517,120.65341,37.71244,39.33271499
1518,120.83339,37.694965,39.65694492
1519,121.013214,37.677223,40.07938465
1520,121.19293,37.659233,42.36756585
1521,121.37263,37.640984,44.1854237
1522,121.552124,37.622475,42.80676615
1523,121.73155,37.603718,42.59403021
1524,121.91077,37.584705,42.06432727
1525,122.08994,37.565437,38.84483232
1526,122.26896,37.54591,32.05737628
1527,122.44788,37.526134,26.05349575
1528,122.62668,37.506104,26.56505163
1529,109.903076,38.417393,33.6900681
1530,110.08847,38.415737,30.87208389
1531,110.271965,38.41381,26.56505163
1532,110.454994,38.41162,21.42529416
1533,110.638885,38.409138,28.03385237
1534,110.82282,38.406384,40.53915243
1535,111.006195,38.403366,45.00000077
1536,111.189926,38.400066,44.6303557
1537,111.37344,38.39648,32.79953183
1538,111.55696,38.39264,23.80594392
1539,111.74058,38.388504,21.80140986
1540,111.923965,38.38411,24.20588546
1541,112.107475,38.37943,30.76272006
1542,112.29081,38.374477,39.80557177
1543,112.474335,38.369255,39.61068892
1544,112.65786,38.36376,35.18069996
1545,112.84118,38.35799,37.36667005
1546,113.0246,38.351936,41.71075803
1547,113.20791,38.345615,46.73570539
1548,113.39119,38.339024,63.43494991
1549,113.5744,38.33216,60.94539694
1550,113.75781,38.32502,57.80426705
1551,113.94084,38.317608,60.7511747
1552,114.12398,38.30992,62.3540257
1553,114.30717,38.301968,67.16634697
1554,114.49017,38.293736,69.44395597
1555,114.67312,38.285236,61.92751412
1556,114.856155,38.276463,68.96249015
1557,115.03894,38.26742,70.01689467
1558,115.22192,38.25811,71.5650524
1559,115.40476,38.248524,74.05460536
1560,115.587425,38.238667,68.19859168
1561,115.7701,38.228542,75.96375783
1562,115.9527,38.21814,71.5650524
1563,116.13527,38.207478,71.5650524
1564,116.31777,38.196545,71.5650524
1565,116.500206,38.18534,63.43494991
1566,116.682495,38.173866,63.43494991
1567,116.86479,38.162125,63.43494991
1568,117.04707,38.15012,90.00000154
1569,117.2292,38.137844,45.00000077
1570,117.41127,38.125305,45.00000077
1571,117.59325,38.11249,45.00000077
1572,117.77515,38.09942,45.00000077
1573,117.956955,38.08608,45.00000077
1574,118.13876,38.072464,45.00000077
1575,118.32037,38.058594,45.00000077
1576,118.50197,38.044456,45.00000077
1577,118.683426,38.030056,45.00000077
1578,118.86487,38.015385,63.43494991
1579,119.046165,38.000454,45.00000077
1580,119.22738,37.98526,33.6900681
1581,119.40848,37.96981,45.00000077
1582,119.58945,37.954094,45.00000077
1583,119.77042,37.93811,45.00000077
1584,119.95126,37.921875,35.3802728
1585,120.13194,37.905373,36.21883788
1586,120.31256,37.88861,38.26398944
1587,120.49309,37.871582,39.72610472
1588,120.673416,37.854305,38.38654017
1589,120.85379,37.836765,37.82828848
1590,121.033936,37.818966,37.79394364
1591,121.21397,37.800915,39.262266
1592,121.39389,37.782597,41.31651432
1593,121.573784,37.764027,42.11358217
1594,121.7535,37.745205,42.34261004
1595,121.93307,37.72612,42.64670386
1596,122.11256,37.70678,39.74972795
1597,122.29191,37.68719,35.11859448
1598,122.471146,37.66734,30.5559648
1599,122.6502,37.647247,28.92642633
1600,109.90109,38.561226,32.76849964
1601,110.09065,38.55957,32.30041606
1602,110.27124,38.557636,29.05460459
1603,110.457565,38.555424,26.28141147
1604,110.64041,38.55295,33.17851223
1605,110.824005,38.550182,40.53915243
1606,111.00794,38.547146,45.73452181
1607,111.19223,38.543835,47.09525337
1608,111.37587,38.540237,41.98721321
1609,111.559845,38.53638,35.4839804
1610,111.74361,38.532246,30.35262525
1611,111.92783,38.52782,30.41958012
1612,112.11156,38.52313,38.84083763
1613,112.29542,38.518166,44.02897882
1614,112.47915,38.512924,38.23382583
1615,112.66279,38.507404,35.61849045
1616,112.84662,38.501606,37.33319638
1617,113.03048,38.495537,43.11181273
1618,113.21425,38.48919,46.78991141
1619,113.397766,38.48259,48.65222361
1620,113.581245,38.47569,61.26020575
1621,113.764786,38.46852,56.7682899
1622,113.94844,38.461086,60.01836165
1623,114.13186,38.453373,65.55604634
1624,114.31543,38.445393,63.43494991
1625,114.498764,38.437134,63.43494991
1626,114.68212,38.428604,62.10273003
1627,114.865425,38.419796,64.98310763
1628,115.04858,38.41072,68.96249015
1629,115.23196,38.40138,73.30075702
1630,115.41501,38.391758,74.05460536
1631,115.598114,38.381866,71.5650524
1632,115.781136,38.371704,68.19859168
1633,115.96418,38.36127,78.69006887
1634,116.14708,38.350567,78.69006887
1635,116.329834,38.3396,75.96375783
1636,116.51259,38.328354,71.5650524
1637,116.695335,38.316837,63.43494991
1638,116.87792,38.30505,63.43494991
1639,117.06056,38.293,63.43494991
1640,117.24297,38.280685,63.43494991
1641,117.4254,38.268097,45.00000077
1642,117.60773,38.25524,45.00000077
1643,117.78995,38.242123,63.43494991
1644,117.97216,38.228733,63.43494991
1645,118.154236,38.215073,63.43494991
1646,118.33621,38.201153,63.43494991
1647,118.51812,38.186966,56.30993343
1648,118.7,38.172516,59.03624447
1649,118.88174,38.157795,50.19442976
1650,119.06335,38.14282,49.3987062
1651,119.244865,38.127567,48.36646149
1652,119.426346,38.11206,47.48955373
1653,119.60767,38.096287,45.00000077
1654,119.78891,38.080246,34.23746336
1655,119.97008,38.063953,35.83765357
1656,120.15111,38.047398,38.55840056
1657,120.33212,38.030575,40.46222818
1658,120.512856,38.013493,37.32552112
1659,120.69363,37.996147,34.53466216
1660,120.87428,37.978546,33.6900681
1661,121.054756,37.960686,34.86574931
1662,121.23511,37.94257,38.99099471
1663,121.41541,37.92419,41.378516
1664,121.59555,37.905552,42.08916289
1665,121.77558,37.886665,43.98602203
1666,121.95555,37.867508,45.00000077
1667,122.13532,37.848114,43.72697073
1668,122.31502,37.82845,40.20576862
1669,122.49454,37.808533,35.18874373
1670,109.90109,38.70338,35.94211248
1671,110.09065,38.701447,35.8628496
1672,110.271965,38.69923,33.53604756
1673,110.45714,38.69673,32.12499899
1674,110.64133,38.693966,34.33021778
1675,110.82614,38.690918,37.56859267
1676,111.01027,38.687595,45.36493711
1677,111.19436,38.683987,47.6942851
1678,111.37871,38.680115,46.24536506
1679,111.56298,38.675953,42.66269487
1680,111.7472,38.671528,38.59846442
1681,111.93158,38.66682,38.7256661
1682,112.11572,38.66183,47.68977114
1683,112.29959,38.65657,46.33222064
1684,112.48389,38.65103,38.65980891
1685,112.668,38.645218,36.46923501
1686,112.85218,38.63913,39.61068892
1687,113.036285,38.632767,43.15239047
1688,113.22033,38.626118,46.54815849
1689,113.40439,38.61921,47.91083864
1690,113.58807,38.61202,52.52382133
1691,113.77222,38.604553,61.26020575
1692,113.955925,38.596813,59.34933306
1693,114.13991,38.588802,59.03624447
1694,114.32359,38.58051,58.67130813
1695,114.50737,38.571953,55.00798074
1696,114.69115,38.56312,59.9314182
1697,114.87476,38.55401,64.79887746
1698,115.058426,38.544624,66.80141063
1699,115.24191,38.534977,70.01689467
1700,115.42542,38.525047,71.5650524
1701,115.60889,38.51485,66.80141063
1702,115.79221,38.50438,66.80141063
1703,115.97557,38.493645,66.80141063
1704,116.158745,38.482628,66.80141063
1705,116.341934,38.471348,68.19859168
1706,116.52511,38.459793,75.96375783
1707,116.70818,38.44797,75.96375783
1708,116.89117,38.435875,71.5650524
1709,117.07399,38.423515,71.5650524
1710,117.256775,38.41088,63.43494991
1711,117.43955,38.39798,71.5650524
1712,117.62224,38.38481,63.43494991
1713,117.80485,38.371376,56.30993343
1714,117.98734,38.357674,63.43494991
1715,118.16982,38.3437,53.13010326
1716,118.35213,38.329464,56.30993343
1717,118.53436,38.31496,53.13010326
1718,118.71655,38.30019,48.01278832
1719,118.89862,38.285156,47.48955373
1720,119.08059,38.26985,47.1210972
1721,119.26245,38.25429,46.97493481
1722,119.4443,38.23846,45.00000077
1723,119.62597,38.222366,33.86369115
1724,119.80753,38.206013,34.8907021
1725,119.98904,38.189396,37.76307862
1726,120.17041,38.172516,38.75808631
1727,120.35164,38.155376,34.90249621
1728,120.53283,38.13797,32.1062565
1729,120.713905,38.120316,30.52970642
1730,120.894905,38.102386,32.61924363
1731,121.0757,38.084206,37.01513442
1732,121.25641,38.06576,40.33812759
1733,121.436966,38.047066,42.29705668
1734,121.61746,38.028107,45.00000077
1735,121.79783,38.008892,47.70063015
1736,121.978035,37.989418,49.3542219
1737,122.15824,37.969685,48.81407567
1738,122.33823,37.949707,45.36034684
1739,122.51807,37.929462,41.34777793
1740,109.90512,38.84524,36.86989827
1741,110.09065,38.84302,35.71995492
1742,110.274826,38.840523,35.24203716
1743,110.45799,38.83774,34.12854766
1744,110.64255,38.83467,34.47921627
1745,110.8278,38.831345,38.74596792
1746,111.01201,38.82772,42.76882612
1747,111.196815,38.823837,46.67483879
1748,111.38126,38.819664,46.82796904
1749,111.565735,38.815212,44.44374853
1750,111.75056,38.81049,41.8492843
1751,111.93513,38.80548,45.28505205
1752,112.119606,38.800205,54.04757292
1753,112.3041,38.794647,46.63657784
1754,112.48877,38.788815,38.46786397
1755,112.67328,38.782703,37.40535727
1756,112.857735,38.77632,40.7636059
1757,113.04208,38.76965,44.39690956
1758,113.226585,38.762714,47.17474492
1759,113.41088,38.755493,52.65065185
1760,113.59511,38.748005,55.92280567
1761,113.77948,38.74024,53.74616318
1762,113.96374,38.732197,55.40771226
1763,114.147896,38.72388,53.47114555
1764,114.332016,38.71529,51.6325155
1765,114.5161,38.70643,52.30576043
1766,114.70016,38.69728,56.30993343
1767,114.88423,38.68787,59.9314182
1768,115.06818,38.678177,63.43494991
1769,115.252,38.66822,65.22486054
1770,115.43589,38.657986,65.55604634
1771,115.61971,38.64748,60.94539694
1772,115.80337,38.6367,60.94539694
1773,115.987045,38.62565,63.43494991
1774,116.1707,38.614326,66.80141063
1775,116.354164,38.602734,71.5650524
1776,116.53766,38.590866,71.5650524
1777,116.72109,38.57873,68.19859168
1778,116.904335,38.56632,68.19859168
1779,117.087654,38.55365,68.19859168
1780,117.27082,38.5407,63.43494991
1781,117.453835,38.527485,63.43494991
1782,117.63687,38.514,59.03624447
1783,117.819824,38.500248,51.34019262
1784,118.002686,38.48623,54.46232314
1785,118.185425,38.471943,48.81407567
1786,118.36814,38.45739,50.710594
1787,118.55068,38.442566,49.76364254
1788,118.73317,38.427475,45.00000077
1789,118.91563,38.412125,45.00000077
1790,119.09797,38.3965,45.00000077
1791,119.280174,38.38062,43.15239047
1792,119.462265,38.364468,30.96375706
1793,119.64427,38.348064,31.3495814
1794,119.82626,38.331387,32.60033413
1795,120.00806,38.314445,33.07067839
1796,120.18975,38.29724,30.29169662
1797,120.37137,38.27978,27.7185021
1798,120.55287,38.262054,29.09382141
1799,120.73421,38.24407,31.96416378
1800,120.915535,38.225826,36.05461878
1801,121.09674,38.20731,40.1731419
1802,121.27776,38.188553,43.97697056
1803,121.45871,38.169525,47.10165513
1804,121.63949,38.150238,49.8990933
1805,121.820206,38.1307,51.8427743
1806,122.00079,38.110905,52.79207898
1807,122.18123,38.09085,52.59464427
1808,122.36149,38.070538,51.11550444
1809,122.541756,38.049976,48.32312127
1810,109.90512,38.989033,37.53480978
1811,110.08847,38.986794,35.24203716
1812,110.27411,38.98429,35.24203716
1813,110.4597,38.981495,36.33939695
1814,110.64407,38.97842,37.18470709
1815,110.82898,38.975075,39.06847374
1816,111.01395,38.971455,41.71911994
1817,111.19894,38.967545,43.32516275
1818,111.38353,38.963364,44.69685132
1819,111.568855,38.958897,43.37885483
1820,111.75391,38.954147,42.68886928
1821,111.939064,38.949135,49.98242044
1822,112.12385,38.943836,55.76814551
1823,112.30851,38.93826,46.15345124
1824,112.49356,38.9324,39.12260806
1825,112.67825,38.92627,40.236359
1826,112.863075,38.919857,41.82017059
1827,113.04813,38.91317,46.84761107
1828,113.23271,38.906204,52.12501724
1829,113.41736,38.898964,54.72757948
1830,113.60213,38.89145,50.52754101
1831,113.78662,38.883656,49.08561762
1832,113.97134,38.875587,49.23639564
1833,114.155914,38.86723,49.3987062
1834,114.340324,38.858616,49.76364254
1835,114.52485,38.84972,50.19442976
1836,114.70932,38.84054,53.53076652
1837,114.89369,38.831097,55.00798074
1838,115.07791,38.82137,58.57043538
1839,115.26217,38.81138,59.03624447
1840,115.446365,38.801105,61.69924529
1841,115.63055,38.79056,59.74356386
1842,115.81457,38.779747,57.52880869
1843,115.99862,38.768654,60.94539694
1844,116.18248,38.757294,63.43494991
1845,116.36649,38.745655,63.43494991
1846,116.55024,38.73375,63.43494991
1847,116.73403,38.72157,63.43494991
1848,116.91762,38.709118,60.25511973
1849,117.10123,38.696396,56.30993343
1850,117.28481,38.683407,60.25511973
1851,117.468216,38.67014,57.99461778
1852,117.651535,38.65661,53.13010326
1853,117.83489,38.642807,52.12501724
1854,118.01805,38.628742,48.01278832
1855,118.20115,38.614407,47.48955373
1856,118.38418,38.5998,47.1210972
1857,118.56713,38.584927,45.00000077
1858,118.750015,38.56978,45.00000077
1859,118.932755,38.55438,43.26429615
1860,119.1154,38.538704,45.00000077
1861,119.29799,38.522762,29.21129276
1862,119.48042,38.506554,28.16252785
1863,119.66274,38.49008,26.99583885
1864,119.845055,38.47335,25.95337615
1865,120.02724,38.456352,25.79602693
1866,120.20927,38.439087,26.75107624
1867,120.39119,38.421566,28.19130885
1868,120.57301,38.403778,31.50426726
1869,120.75474,38.385727,36.79278422
1870,120.9364,38.367416,41.7905144
1871,121.11786,38.348846,45.79942489
1872,121.29921,38.330017,49.0282645
1873,121.48047,38.31093,51.34019262
1874,121.66168,38.291576,53.2912724
1875,121.84264,38.27197,53.97262754
1876,122.0236,38.2521,54.26022246
1877,122.20437,38.231976,53.67317496
1878,122.38499,38.2116,52.75003732
1879,122.56553,38.19096,51.64864606
1880,109.90512,39.1328,39.03551356
1881,110.09279,39.130566,36.86989827
1882,110.275536,39.128044,38.49104422
1883,110.46055,39.125244,38.97247037
1884,110.64529,39.12217,39.42780287
1885,110.8304,39.118797,39.80557177
1886,111.01607,39.11516,41.18592587
1887,111.201706,39.111244,40.75154617
1888,111.386635,39.107037,42.0185395
1889,111.57209,39.10256,40.80233234
1890,111.75725,39.097797,42.72955106
1891,111.9426,39.092766,53.38324939
1892,112.1279,39.08745,55.66034924
1893,112.313,39.081852,46.82409063
1894,112.4985,39.07597,41.24144502
1895,112.68358,39.06982,40.07289074
1896,112.86888,39.06338,43.89829463
1897,113.0539,39.056675,50.64824824
1898,113.23912,39.049683,53.74616318
1899,113.42406,39.042423,49.14462458
1900,113.60891,39.034866,45.90938123
1901,113.79406,39.02705,45.97102272
1902,113.97907,39.01895,46.00508679
1903,114.16387,39.01058,46.04162746
1904,114.34885,39.00192,46.1233035
1905,114.53363,38.992996,46.21887602
1906,114.71846,38.983788,50.19442976
1907,114.90321,38.974304,52.30576043
1908,115.087814,38.964546,53.6156491
1909,115.2724,38.954514,54.78240797
1910,115.45697,38.944206,51.34019262
1911,115.641464,38.933624,54.46232314
1912,115.82588,38.922775,56.30993343
1913,116.01028,38.91164,61.38954138
1914,116.19448,38.90024,59.03624447
1915,116.37874,38.88856,59.03624447
1916,116.562836,38.876614,56.30993343
1917,116.74704,38.86439,56.30993343
1918,116.93113,38.851902,56.30993343
1919,117.114975,38.83913,52.12501724
1920,117.29891,38.82609,51.34019262
1921,117.48265,38.812782,50.710594
1922,117.6664,38.799202,47.72631181
1923,117.85004,38.785355,47.48955373
1924,118.03356,38.771236,45.00000077
1925,118.217,38.75684,45.00000077
1926,118.40039,38.742188,43.02506672
1927,118.58365,38.72726,43.15239047
1928,118.76684,38.71207,43.26429615
1929,118.95,38.6966,45.00000077
1930,119.13291,38.680878,28.22877666
1931,119.31587,38.664875,26.13100099
1932,119.49866,38.648613,24.74353825
1933,119.68134,38.63209,24.99030654
1934,119.86399,38.6153,25.61021036
1935,120.04642,38.598236,26.93952852
1936,120.22884,38.580917,28.77472513
1937,120.41116,38.563328,31.8753633
1938,120.59328,38.545483,36.14569243
1939,120.77538,38.52737,41.95815856
1940,120.95726,38.509,46.90011177
1941,121.139145,38.490356,50.79279736
1942,121.32083,38.471462,53.85430911
1943,121.502464,38.452305,55.9633906
1944,121.68392,38.43288,56.66877497
1945,121.8653,38.41321,56.30993343
1946,122.04648,38.393272,55.15905694
1947,122.22757,38.37308,54.85132828
1948,122.40856,38.35263,54.40531243
1949,122.58939,38.33192,53.33436543
1950,109.90512,39.27656,40.81508457
1951,110.09279,39.27431,40.53284163
1952,110.275536,39.271786,39.80557177
1953,110.46055,39.268974,39.40066134
1954,110.6465,39.26588,39.86744624
1955,110.83205,39.262512,39.68545501
1956,111.0178,39.258854,40.29214844
1957,111.20366,39.25492,40.39990502
1958,111.38946,39.250713,39.63436975
1959,111.57508,39.246212,39.54608179
1960,111.76081,39.241432,39.34051883
1961,111.946625,39.236378,44.48844489
1962,112.132126,39.231045,56.78052475
1963,112.31765,39.22542,56.06350149
1964,112.50335,39.219532,49.18491696
1965,112.68883,39.21335,44.59365453
1966,112.8744,39.2069,42.13759549
1967,113.05992,39.200165,46.66833824
1968,113.24546,39.19315,51.6325155
1969,113.430855,39.185852,52.12501724
1970,113.61612,39.178284,45.00000077
1971,113.80154,39.17043,44.11859676
1972,113.986786,39.162304,44.06080981
1973,114.172134,39.1539,44.02897882
1974,114.357346,39.14521,45.00000077
1975,114.54253,39.136257,45.00000077
1976,114.72767,39.127018,45.00000077
1977,114.912674,39.1175,47.48955373
1978,115.097664,39.107708,47.72631181
1979,115.28272,39.097645,46.46880151
1980,115.46763,39.0873,46.63657784
1981,115.652435,39.076683,46.73570539
1982,115.83718,39.06579,46.97493481
1983,116.02191,39.054615,51.8427743
1984,116.20653,39.04317,53.13010326
1985,116.39114,39.031452,53.13010326
1986,116.57573,39.01946,50.710594
1987,116.76017,39.007202,50.710594
1988,116.944534,38.99466,50.710594
1989,117.128746,38.98185,47.72631181
1990,117.313034,38.96876,47.72631181
1991,117.49719,38.955406,47.48955373
1992,117.68125,38.941784,45.00000077
1993,117.865295,38.927883,45.00000077
1994,118.049065,38.91371,42.87890433
1995,118.23295,38.899277,43.02506672
